frame,obs,max_x,min_x,max_y,min_y,max_z,min_z
004651,1,19.312,18.111,7.262,6.024,0.045,-0.797
004652,0,8.314,4.3,-2.782,-4.444,-0.273,-1.674
004652,1,17.878,14.276,5.345,3.57,-0.243,-1.712
004652,2,23.023,19.45,4.879,3.481,-0.254,-1.659
004652,3,36.738,32.602,-4.209,-5.878,-0.056,-1.451
004652,4,27.513,24.501,4.011,3.261,-0.487,-1.704
004652,5,31.398,29.014,4.02,3.141,-0.445,-1.268
004652,6,21.467,19.846,17.198,13.041,-0.45,-1.769
004655,0,26.837,23.046,-1.366,-2.786,0.013,-1.024
004657,0,37.223,34.835,-0.086,-1.481,0.584,-0.708
004658,0,42.555,42.249,0.633,-0.577,-0.387,-1.158
004658,1,29.212,25.826,17.096,15.568,-1.073,-2.073
004658,2,58.374,56.972,13.082,12.503,-0.632,-1.323
004660,0,26.705,23.978,7.51,5.128,0.287,-0.994
004665,0,40.731,37.341,5.389,3.453,0.336,-1.281
004666,0,7.747,3.657,-1.937,-3.545,-0.114,-1.562
004666,1,13.592,10.144,-2.126,-3.576,-0.034,-1.433
004666,2,14.291,10.559,5.409,3.679,-0.394,-1.789
004666,3,19.607,16.112,5.2,3.715,-0.06,-1.6
004666,4,22.292,18.661,-2.024,-3.424,-0.067,-1.35
004666,5,25.372,21.529,4.62,3.542,-0.127,-1.722
004666,6,28.943,24.884,-2.265,-3.704,0.005,-1.256
004666,7,54.763,54.356,-1.575,-2.36,0.122,-0.559
004666,8,56.882,56.692,6.042,5.434,-0.595,-1.282
004667,0,16.072,12.631,-2.691,-4.204,-0.17,-1.311
004667,1,21.164,17.679,-3.221,-4.715,-0.063,-1.367
004667,2,23.873,22.907,-3.837,-5.338,0.283,-0.551
004668,0,22.057,18.747,7.08,5.576,-0.474,-1.833
004668,1,25.805,22.245,-1.974,-3.443,0.019,-1.284
004668,2,27.376,24.087,6.749,5.557,-0.487,-1.665
004668,3,35.764,32.367,6.912,5.538,-0.291,-1.493
004668,4,39.6,39.366,5.948,5.856,-0.834,-0.839
004668,5,27.781,26.377,24.488,22.961,-1.169,-2.346
004668,6,28.072,25.444,21.855,20.208,-0.905,-2.279
004669,0,46.893,46.141,1.397,0.186,0.134,-1.018
004669,1,36.358,33.482,10.262,8.775,-0.083,-1.394
004672,0,28.292,25.695,1.778,0.998,-0.012,-1.1
004672,1,37.509,36.921,0.549,0.431,-0.09,-0.767
004672,2,49.316,48.901,-0.266,-1.896,0.361,0.13
004672,3,15.764,14.172,7.704,3.643,-0.011,-1.359
004673,0,20.87,19.627,-7.7,-9.157,-0.367,-1.675
004673,1,9.372,5.649,7.691,4.91,0.002,-1.538
004673,2,20.762,16.644,2.404,-0.33,-0.276,-1.548
004673,3,31.754,28.446,-3.369,-6.268,-0.436,-1.486
004673,4,39.265,36.316,-7.754,-10.314,-0.813,-1.475
004673,5,43.602,43.602,-11.799,-11.799,-1.537,-1.537
004673,6,51.203,51.203,-15.702,-15.702,-1.192,-1.192
004673,7,39.26,39.26,-19.1,-19.1,-1.479,-1.479
004680,0,68.806,68.635,2.492,1.525,-0.336,-0.337
004680,1,29.538,26.562,8.58,7.132,-0.205,-1.489
004680,2,61.229,61.148,8.19,7.789,-0.659,-0.66
004682,0,28.191,27.461,1.751,0.222,-0.183,-1.393
004682,1,9.592,5.682,8.528,6.909,-0.055,-1.68
004682,2,13.074,8.866,4.196,2.497,-0.029,-1.652
004682,3,18.079,15.551,8.974,7.419,-0.188,-1.614
004682,4,19.794,15.734,13.474,12.042,-0.229,-1.628
004682,5,24.266,22.921,4.829,3.448,-0.137,-1.446
004682,6,36.601,34.914,8.89,7.866,-0.564,-1.42
004682,7,37.162,34.905,4.789,3.564,-0.081,-1.393
004682,8,25.217,22.935,13.303,11.885,-0.171,-1.296
004683,0,70.485,70.435,4.331,3.335,-1.274,-1.275
004685,0,11.415,8.183,-2.572,-4.243,-0.304,-1.739
004685,1,20.852,16.694,3.443,1.916,-0.057,-1.768
004685,2,9.204,5.814,3.795,2.343,-0.372,-1.763
004685,3,24.464,20.684,-2.935,-4.285,-0.776,-1.906
004685,4,18.609,15.356,-3.051,-4.527,-0.579,-1.854
004685,5,41.1,38.607,3.042,1.706,-0.651,-1.744
004685,6,28.705,26.331,-3.291,-4.385,-0.68,-1.815
004685,7,35.655,32.845,-3.514,-4.772,-0.869,-1.895
004685,8,38.172,37.437,-3.369,-4.589,-0.79,-1.96
004686,0,55.427,55.102,3.237,2.222,-0.954,-1.238
004686,1,7.808,4.296,5.705,4.117,-0.16,-1.678
004686,2,16.705,12.979,-0.673,-2.638,-0.162,-1.625
004686,3,16.037,12.564,6.414,4.888,-0.298,-1.617
004686,4,21.047,18.907,6.614,5.235,-0.335,-1.536
004686,5,28.883,27.122,3.392,1.775,-0.186,-1.533
004686,6,27.744,26.892,7.245,6.482,-0.539,-1.376
004686,7,26.784,26.416,11.146,9.934,-0.398,-1.072
004686,8,40.399,39.285,8.814,7.855,-0.373,-1.083
004686,9,48.464,48.464,8.894,8.894,-1.08,-1.08
004687,0,43.252,42.295,1.914,0.641,0.14,-0.924
004688,0,5.126,1.583,4.185,2.682,-0.376,-1.764
004688,1,34.334,31.865,4.86,3.497,-0.277,-1.44
004688,2,27.072,24.821,9.661,5.734,-0.176,-1.456
004689,0,9.175,4.958,3.627,1.921,0.23,-1.629
004689,1,13.144,9.137,-2.567,-4.113,-0.474,-1.706
004689,2,7.478,2.993,-2.916,-4.383,-0.454,-1.811
004689,3,30.145,26.787,4.162,2.67,-0.021,-1.328
004689,4,14.204,10.727,2.941,2.331,-0.071,-1.487
004689,5,17.69,14.685,-2.691,-4.249,-0.399,-1.697
004689,6,24.344,21.388,-2.68,-4.091,-0.268,-1.486
004689,7,29.172,25.836,-2.349,-3.476,-0.178,-1.456
004689,8,34.905,31.546,-2.305,-3.431,-0.254,-1.352
004691,0,8.001,4.165,-2.055,-3.766,-0.163,-1.666
004691,1,11.016,9.444,6.874,4.879,-0.026,-1.6
004691,2,8.535,7.132,9.183,5.209,-0.04,-0.908
004691,3,13.666,12.076,6.083,3.88,-0.095,-1.58
004691,4,23.061,21.745,7.541,5.474,0.026,-0.942
004691,5,25.171,23.758,5.661,5.184,-0.141,-1.392
004691,6,32.279,29.75,-4.854,-6.496,-0.042,-1.243
004691,7,44.532,41.88,-1.033,-2.523,-0.128,-1.16
004692,0,24.84,23.442,-11.661,-15.43,0.648,-0.367
004692,1,37.423,36.373,4.467,3.082,-0.087,-1.244
004693,0,66.479,66.151,16.256,15.234,-0.747,-0.754
004694,0,20.029,17.303,1.501,-0.29,0.059,-1.422
004694,1,19.824,17.12,3.669,2.694,-0.169,-1.365
004694,2,25.576,23.926,3.887,2.95,-0.138,-1.335
004694,3,33.202,31.069,4.371,3.062,0.157,-1.23
004695,0,26.267,23.073,4.455,2.869,-0.146,-1.261
004697,0,47.018,46.761,1.218,-0.182,-0.453,-1.022
004697,1,59.048,58.873,10.363,10.047,-1.353,-1.359
004698,0,74.788,74.679,4.834,4.356,-0.384,-0.844
004699,0,49.604,49.533,13.189,12.267,-1.126,-1.133
004700,0,15.203,11.754,3.648,2.169,-0.424,-1.732
004700,1,20.971,17.352,-1.808,-3.354,-0.375,-1.691
004700,2,20.498,17.271,3.719,2.512,-0.393,-1.697
004700,3,26.098,22.677,-1.94,-2.594,-0.538,-1.548
004700,4,31.693,30.084,3.661,2.38,-0.591,-1.72
004700,5,51.356,50.815,-1.717,-2.697,-0.514,-1.426
004705,0,44.138,43.815,14.577,13.317,-0.999,-1.582
004706,0,38.514,37.738,14.619,12.987,-0.845,-1.629
004708,0,17.437,13.768,5.437,3.86,-0.235,-1.671
004708,1,7.264,3.949,-2.951,-4.651,-0.209,-1.675
004708,2,12.445,8.893,-2.97,-4.501,-0.279,-1.594
004708,3,22.93,19.444,5.116,3.684,-0.254,-1.548
004708,4,17.881,14.495,-3.044,-4.556,-0.207,-1.491
004708,5,27.554,24.7,4.281,3.714,-0.355,-1.385
004708,6,23.257,19.419,-3.01,-4.404,-0.227,-1.459
004708,7,42.424,40.98,4.519,3.208,-0.129,-1.119
004708,8,27.708,24.838,-3.153,-4.328,-0.154,-1.388
004708,9,33.362,30.367,-3.606,-4.049,-0.228,-1.355
004709,0,13.395,8.668,6.637,4.79,-0.347,-1.757
004710,0,8.25,4.613,3.792,2.159,-0.191,-1.649
004710,1,27.536,24.232,4.067,2.279,0.292,-1.352
004710,2,15.006,12.731,-1.609,-3.026,-0.138,-1.5
004710,3,20.068,17.27,-1.588,-2.31,-0.258,-1.443
004710,4,49.669,49.22,-1.744,-2.987,-0.485,-0.833
004710,5,20.707,19.099,8.212,5.183,0.273,-1.274
004711,0,10.985,7.182,-2.414,-4.168,-0.197,-1.543
004711,1,11.362,7.404,4.431,2.783,-0.085,-1.755
004711,2,17.145,13.043,-2.024,-4.022,0.184,-1.473
004711,3,15.597,12.529,4.385,2.869,-0.1,-1.699
004711,4,23.242,19.374,4.35,3.61,-0.375,-1.66
004711,5,41.938,39.429,6.316,5.106,-0.127,-1.611
004713,0,8.684,4.837,-1.918,-3.531,-0.216,-1.488
004713,1,17.441,14.246,-1.841,-3.371,0.088,-1.44
004713,10,61.725,61.473,-1.784,-2.305,0.111,-0.279
004713,2,15.293,13.617,7.827,4.284,0.078,-1.307
004713,3,17.883,16.322,6.909,4.363,0.065,-1.392
004713,4,20.168,18.725,7.732,5.252,0.527,-0.563
004713,5,25.309,24.153,6.261,4.368,0.008,-1.201
004713,6,27.896,26.332,6.683,4.053,0.164,-1.216
004713,7,30.186,28.969,7.279,5.078,0.302,-0.222
004713,8,46.064,45.739,9.081,6.068,0.918,0.675
004713,9,31.068,27.897,-1.877,-3.2,-0.019,-1.162
004714,0,26.566,24.344,-7.926,-10.415,-0.36,-1.448
004714,1,27.006,22.634,21.822,20.279,-0.823,-1.982
004714,2,62.019,61.631,18.0,16.925,-1.139,-1.474
004715,0,33.236,31.907,1.544,0.105,0.155,-1.245
004715,1,12.328,8.275,9.229,7.679,-0.265,-1.633
004715,2,13.589,10.106,5.277,3.728,-0.256,-1.565
004715,3,20.565,18.063,9.674,8.273,-0.094,-1.506
004715,4,21.056,17.981,6.009,4.581,-0.073,-1.438
004715,5,45.624,45.334,4.998,4.734,0.351,-0.991
004716,0,4.921,1.273,-2.119,-3.67,-0.134,-1.6
004716,1,7.956,4.053,5.135,3.512,-0.125,-1.804
004716,2,10.99,6.995,-2.221,-3.899,-0.017,-1.455
004716,3,25.789,22.046,-1.969,-2.349,0.282,-1.245
004716,4,30.481,28.0,-2.006,-2.259,-0.028,-1.155
004716,5,39.407,36.725,-1.156,-2.442,0.148,-1.057
004716,6,41.825,39.083,7.079,5.551,-0.625,-1.431
004716,7,46.309,43.438,0.038,-1.288,-0.137,-1.197
004716,8,56.856,55.549,2.062,1.105,0.12,-0.962
004717,0,10.132,7.709,-0.736,-2.255,-0.097,-1.519
004717,1,18.517,17.114,6.977,5.537,-0.184,-1.085
004718,0,47.741,47.331,1.163,0.412,-0.788,-1.041
004718,1,63.526,63.233,19.01,17.968,-1.174,-1.185
004720,0,5.495,1.813,3.979,2.287,-0.26,-1.716
004720,1,44.47,42.294,9.285,7.952,0.136,-0.932
004720,2,54.076,53.689,-3.164,-4.041,0.377,-0.55
004721,0,10.343,7.112,3.992,2.486,-0.095,-1.554
004721,1,15.251,11.284,-2.182,-3.727,-0.406,-1.586
004721,2,17.074,13.875,4.024,2.33,-0.21,-1.382
004721,3,34.284,31.841,-2.327,-3.757,-0.244,-1.43
004725,0,54.465,54.269,1.208,0.306,0.122,-0.933
004725,1,24.92,21.492,18.85,17.422,-0.738,-1.975
004725,2,52.571,52.292,14.977,14.302,-1.212,-1.219
004726,0,64.716,64.506,14.777,13.909,-1.179,-1.186
004730,0,10.112,6.02,7.062,5.412,-0.185,-1.898
004730,1,31.452,28.148,4.907,3.366,-0.22,-1.421
004730,2,16.447,12.506,7.356,5.802,-0.214,-1.817
004730,3,26.672,23.62,7.618,6.199,-0.349,-1.47
004730,4,48.814,45.097,-1.185,-2.476,0.136,-1.069
004730,5,40.077,39.362,-5.35,-9.702,0.334,-0.364
004730,6,43.906,42.349,-5.295,-9.428,0.874,-0.406
004732,0,10.743,6.535,3.74,2.06,-0.335,-1.736
004734,0,5.654,2.148,-2.423,-3.753,-0.1,-1.5
004734,1,16.398,12.534,-2.923,-4.431,0.091,-1.286
004734,2,29.954,27.417,1.813,0.297,-0.213,-1.191
004734,3,37.933,36.652,0.551,-0.399,-0.09,-0.564
004735,0,10.117,6.34,6.738,5.181,-0.505,-1.91
004735,1,14.731,11.299,6.735,5.287,-0.465,-1.779
004735,2,20.941,16.964,6.88,5.346,-0.441,-1.827
004735,3,15.686,14.097,-7.035,-10.897,0.477,-0.851
004735,4,18.261,16.67,-7.528,-9.816,0.656,-0.771
004735,5,20.474,19.042,-6.993,-9.293,0.536,-0.741
004735,6,23.354,21.815,-6.136,-8.582,0.449,-0.817
004735,7,27.943,24.52,6.724,5.308,-0.5,-1.68
004735,8,22.597,18.919,-2.255,-3.698,-0.076,-1.333
004735,9,27.898,24.462,-2.269,-3.512,0.009,-1.247
004737,0,10.791,7.993,0.731,-0.991,-0.004,-1.587
004738,0,37.446,33.949,17.707,16.016,-0.631,-1.737
004738,1,47.428,46.789,14.529,13.452,-0.821,-1.383
004739,0,10.336,6.151,3.468,1.899,-0.275,-1.772
004739,1,10.082,6.446,-1.528,-3.197,0.094,-1.725
004739,2,15.348,11.408,-1.813,-2.424,-0.181,-1.654
004739,3,23.109,19.914,3.988,2.531,-0.256,-1.455
004739,4,20.053,16.405,-1.372,-2.836,-0.262,-1.41
004739,5,41.972,41.446,4.166,3.034,-0.67,-0.886
004739,6,47.359,46.843,-1.362,-2.554,0.133,-0.783
004740,0,36.731,34.459,1.909,0.48,-0.565,-1.34
004742,0,26.201,25.433,1.2,-0.29,0.003,-1.269
004742,1,15.34,11.845,9.267,7.726,-0.201,-1.656
004742,2,16.753,12.722,5.683,3.881,0.184,-1.567
004742,4,26.191,25.712,5.877,4.417,-0.165,-1.301
004742,5,49.478,48.614,4.659,4.407,-0.479,-1.091
004742,6,27.221,26.409,13.887,12.42,-0.03,-1.52
004743,0,31.973,30.258,1.464,0.004,0.158,-1.175
004743,1,5.775,2.078,5.102,3.564,-0.343,-1.692
004743,2,13.639,10.006,9.533,8.113,-0.171,-1.61
004743,3,13.685,9.853,6.05,4.415,-0.115,-1.592
004743,4,28.255,25.759,9.345,8.331,-0.183,-1.276
004743,5,38.044,37.095,5.164,4.501,0.326,-1.024
004743,6,49.183,49.145,5.159,5.085,-0.487,-0.488
004743,7,21.828,19.746,12.682,11.243,-0.125,-1.215
004744,0,79.673,79.611,5.399,4.391,-0.423,-0.424
004745,0,28.007,25.474,0.473,-1.0,0.295,-0.942
004746,0,62.509,60.272,15.356,13.295,0.109,-0.667
004748,0,9.553,5.711,-2.056,-3.762,-0.13,-1.633
004748,1,12.566,11.041,6.591,4.921,0.031,-1.546
004748,2,9.988,8.609,9.207,5.186,-0.021,-0.868
004748,3,15.083,13.597,5.856,3.898,-0.122,-1.557
004748,4,24.642,23.318,7.502,5.512,0.015,-1.022
004748,5,26.509,25.314,5.69,5.252,-0.162,-1.307
004748,6,33.792,31.269,-4.87,-7.208,-0.247,-1.267
004748,7,46.077,43.489,-1.07,-2.522,-0.141,-0.993
004752,0,9.883,6.686,6.408,4.839,-0.244,-1.669
004752,1,5.794,2.008,-2.152,-3.949,-0.252,-1.64
004752,2,14.757,11.088,6.487,4.956,-0.168,-1.6
004752,3,11.032,7.673,-2.307,-3.959,-0.2,-1.532
004752,4,42.537,39.626,7.968,4.987,-0.123,-1.096
004752,5,58.181,58.181,-6.179,-6.179,-0.615,-0.615
004753,0,14.061,10.615,4.975,3.347,-0.23,-1.589
004753,1,39.273,36.929,5.828,2.058,-0.77,-1.054
004753,2,24.769,21.817,7.822,5.468,-0.304,-1.493
004753,3,42.152,40.706,-0.558,-4.435,-0.121,-1.102
004753,4,31.457,30.027,20.198,16.282,-0.072,-1.531
004756,0,20.059,17.31,1.504,-0.29,0.06,-1.427
004756,1,16.468,13.583,4.017,2.59,-0.296,-1.429
004756,2,22.265,20.414,4.059,2.809,-0.092,-1.378
004756,3,28.55,27.589,3.659,2.929,-0.02,-1.238
004756,4,34.236,33.721,8.567,7.602,0.152,-0.909
004756,5,37.115,35.962,3.512,2.92,-0.088,-1.212
004759,0,62.027,61.838,2.443,1.373,-0.282,-0.283
004759,1,74.774,74.603,5.124,4.306,0.091,0.09
004763,0,17.343,13.242,4.716,2.945,-0.302,-1.675
004763,1,39.381,38.918,4.551,3.536,-0.615,-0.824
004764,0,6.332,2.679,-2.117,-3.851,-0.048,-1.589
004764,1,8.935,4.507,5.669,3.935,-0.393,-1.853
004764,2,18.321,15.004,-1.436,-3.183,-0.135,-1.56
004764,3,23.99,20.895,5.667,4.239,-0.392,-1.603
004764,4,27.785,25.357,-0.894,-2.347,-0.333,-1.41
004764,5,33.064,29.852,6.276,4.792,-0.245,-1.559
004764,6,44.422,44.009,6.51,6.003,-0.959,-1.516
004764,7,42.313,40.924,-0.473,-1.556,-0.372,-1.4
004766,0,28.077,25.15,7.144,5.598,-0.509,-1.742
004766,1,31.851,28.633,-1.982,-3.429,-0.025,-1.189
004766,2,32.87,30.49,6.774,5.7,-0.483,-1.559
004766,3,42.066,38.586,6.709,5.626,-0.38,-1.43
004766,4,36.192,32.704,26.676,25.269,-1.404,-2.569
004766,5,35.729,32.675,24.289,22.941,-1.36,-2.464
004766,6,34.779,31.777,21.765,20.284,-1.015,-2.335
004768,0,50.546,47.434,16.655,15.407,0.125,-0.851
004769,0,34.228,32.464,1.573,0.121,-0.053,-1.258
004769,1,7.42,3.503,5.327,3.801,-0.248,-1.656
004769,2,14.888,10.977,9.241,7.766,-0.253,-1.509
004769,3,16.234,12.792,5.293,3.801,-0.253,-1.562
004769,4,23.267,20.787,9.816,8.318,-0.122,-1.418
004769,5,23.409,20.769,5.881,4.682,-0.104,-1.401
004769,6,48.891,48.072,4.976,4.792,-0.473,-1.076
004769,7,14.64,11.873,12.816,11.287,-0.04,-0.88
004770,0,20.594,16.771,-4.645,-6.26,-0.3,-1.36
004770,1,21.581,18.43,-2.363,-4.078,-0.084,-1.187
004770,2,30.136,27.394,17.569,14.137,-0.627,-1.857
004770,3,34.126,32.686,10.514,6.88,-0.061,-1.345
004770,4,55.618,54.725,36.114,34.979,-1.165,-1.525
004770,5,18.411,15.616,7.536,4.143,-0.488,-1.774
004776,0,23.537,21.004,-6.272,-9.237,-0.286,-1.512
004776,1,51.843,51.536,18.076,16.946,-0.938,-1.227
004777,0,3.41,-1.104,3.573,1.905,-0.269,-1.697
004777,1,38.014,36.042,3.344,1.765,0.327,-0.557
004777,3,22.652,20.248,12.38,9.451,0.017,-1.33
004777,4,37.823,36.904,13.716,12.308,-0.344,-0.629
004782,0,5.752,2.82,-2.058,-3.576,-0.192,-1.651
004782,1,23.734,19.906,-6.853,-8.406,-0.111,-1.341
004782,2,15.696,13.867,3.934,1.748,-0.095,-1.515
004783,0,78.529,78.324,5.512,4.642,-1.842,-1.848
004787,0,6.519,3.584,-1.985,-3.503,-0.088,-1.648
004787,1,7.145,5.538,7.927,4.23,-0.089,-1.665
004787,10,20.353,17.045,-1.999,-3.395,-0.26,-1.408
004787,11,23.883,22.99,-4.485,-7.905,0.017,-1.307
004787,12,38.846,38.481,-4.505,-6.713,0.146,-0.343
004787,13,50.994,50.651,-2.026,-3.064,-0.505,-0.859
004787,2,9.57,7.919,7.984,5.119,0.191,-1.596
004787,3,12.118,10.595,6.032,5.177,-0.193,-1.583
004787,4,14.85,13.363,7.488,4.184,-0.187,-1.579
004787,5,17.102,15.5,7.384,3.838,-0.147,-1.572
004787,6,19.495,18.027,6.486,4.513,-0.063,-0.671
004787,7,21.918,20.254,8.087,4.072,0.035,-1.505
004787,8,26.218,25.288,5.728,4.519,-0.003,-1.094
004787,9,35.655,34.796,8.888,4.599,0.572,-0.926
004788,0,23.074,20.093,4.29,2.686,-0.085,-1.256
004788,1,38.167,37.412,-22.038,-25.018,0.887,0.138
004790,0,9.037,4.672,4.648,3.003,-0.298,-1.69
004790,1,7.294,3.986,-1.802,-3.357,-0.2,-1.573
004790,2,18.382,14.329,-1.507,-3.068,-0.119,-1.386
004790,3,24.157,22.585,8.244,4.742,0.022,-1.644
004790,4,59.355,58.77,5.491,4.48,-0.628,-1.038
004791,0,40.031,39.198,1.225,-0.218,-0.348,-1.339
004792,0,46.026,45.805,1.415,0.467,0.352,-0.44
004792,1,17.796,13.587,9.879,8.278,-0.368,-1.773
004792,2,38.197,34.788,10.255,8.842,-0.092,-1.199
004799,0,34.065,33.405,1.525,0.073,-0.264,-1.483
004799,1,19.262,16.109,9.118,7.61,-0.201,-1.688
004799,2,32.761,29.374,9.243,7.843,-0.484,-1.365
004800,0,9.397,7.706,7.315,4.587,-0.193,-1.696
004800,1,11.692,10.154,7.299,4.787,-0.111,-1.659
004800,10,22.571,21.156,-3.913,-6.356,0.035,-1.211
004800,11,29.783,28.343,8.565,5.001,-0.206,-0.92
004800,12,31.876,31.188,6.874,4.861,-0.05,-1.206
004800,13,36.602,33.124,-1.165,-2.63,-0.286,-1.425
004800,14,48.687,48.537,-1.026,-1.511,-0.475,-0.814
004800,2,16.468,14.777,7.623,4.945,-0.022,-1.651
004800,3,18.967,17.205,9.265,4.987,0.268,-1.608
004800,4,7.219,5.519,-4.215,-8.067,-0.123,-1.676
004800,5,9.587,8.026,-4.295,-6.237,-0.248,-1.693
004800,6,12.42,10.921,-4.146,-6.427,-0.274,-1.578
004800,7,14.875,13.42,-4.479,-6.469,-0.266,-1.534
004800,8,17.404,15.866,-3.787,-7.208,-0.249,-1.558
004800,9,20.377,18.781,-3.475,-6.084,-0.316,-1.481
004804,0,9.839,6.243,4.109,2.387,-0.203,-1.621
004804,1,24.11,24.11,-17.67,-17.67,-0.213,-0.213
004804,2,48.747,46.842,9.401,8.087,0.363,-0.469
004806,0,34.957,31.462,19.317,17.43,-0.328,-1.482
004806,1,44.522,42.068,15.132,12.367,0.136,-1.273
004806,2,49.783,47.239,20.541,17.06,-0.202,-1.15
004806,3,53.777,52.962,9.829,5.269,-0.22,-0.557
004806,4,55.05,54.236,-25.091,-27.983,0.113,-0.265
004807,0,13.369,11.28,-5.055,-8.898,0.015,-1.501
004807,1,16.93,15.138,12.848,9.389,-0.064,-1.52
004810,0,8.566,4.493,5.461,3.726,-0.171,-1.766
004810,1,22.62,17.96,-3.397,-5.08,0.059,-1.51
004810,2,13.292,9.635,5.257,3.763,-0.369,-1.742
004810,3,17.954,14.052,5.032,3.639,-0.243,-1.647
004810,4,41.7,41.042,3.492,2.279,-0.868,-1.123
004810,5,68.645,68.025,0.501,-0.311,-0.334,-0.752
004811,0,6.766,3.548,-1.826,-3.37,-0.219,-1.62
004811,1,12.442,8.37,5.513,3.726,-0.069,-1.788
004811,2,26.082,22.525,5.884,4.366,-0.145,-1.621
004811,3,41.2,38.24,6.199,5.091,-0.119,-1.313
004811,4,59.802,59.313,-1.906,-3.162,0.114,-0.63
004811,5,22.388,19.2,-1.675,-3.296,-0.07,-1.416
004813,0,6.727,3.157,4.489,2.96,-0.581,-1.85
004813,1,13.111,9.313,4.57,3.018,-0.108,-1.696
004813,2,27.029,25.327,-0.104,-1.588,0.165,-1.088
004814,0,5.109,1.562,4.99,3.251,-0.491,-1.874
004814,1,8.656,5.423,-1.866,-3.367,-0.214,-1.601
004814,2,14.06,10.271,5.516,3.73,-0.051,-1.77
004814,3,27.986,24.349,5.817,4.334,-0.17,-1.633
004814,4,43.259,40.155,6.052,4.999,-0.134,-1.389
004814,5,61.767,61.219,-2.063,-3.306,0.111,-0.657
004814,6,24.326,21.089,-1.715,-3.307,-0.096,-1.399
004815,0,14.804,12.866,0.797,-2.528,0.001,-1.498
004816,0,55.327,55.247,3.583,2.656,0.121,-0.231
004816,1,45.332,45.023,2.154,0.726,-0.149,-0.427
004816,2,28.611,25.638,5.24,1.96,-0.003,-1.205
004816,3,22.41,19.632,11.746,8.176,0.022,-1.393
004816,4,38.962,36.513,13.735,12.328,-0.119,-1.064
004817,0,4.852,0.495,-2.719,-4.604,0.2,-1.549
004817,1,6.106,2.023,4.684,3.169,-0.416,-1.853
004817,2,13.704,10.367,4.665,3.149,-0.593,-1.822
004817,3,19.941,16.413,4.72,3.283,-0.286,-1.76
004817,4,34.412,32.478,0.343,-1.203,-0.261,-1.513
004821,0,8.252,4.577,5.411,3.656,-0.163,-1.737
004821,1,13.545,9.605,5.412,3.679,-0.124,-1.682
004821,2,27.413,22.948,-3.706,-5.28,0.02,-1.357
004821,3,18.097,14.631,4.888,3.576,-0.337,-1.571
004821,4,22.856,19.222,4.651,3.341,-0.11,-1.464
004821,5,46.564,46.15,2.888,1.781,-0.764,-1.009
004821,6,73.431,73.167,-0.451,-1.369,-0.371,-0.373
004822,0,8.594,6.926,8.535,3.972,0.241,-1.666
004822,1,7.998,4.758,-2.081,-3.69,-0.344,-1.675
004822,10,35.578,34.386,5.492,4.508,0.152,-0.706
004822,2,10.793,9.261,6.679,4.839,0.245,-1.602
004822,3,12.841,11.311,5.588,4.415,-0.237,-1.57
004822,4,15.548,13.969,6.506,4.5,0.086,-1.569
004822,5,23.232,21.613,7.158,4.621,0.025,-1.335
004822,6,28.095,26.526,7.227,4.577,0.293,-1.383
004822,7,25.572,22.228,-1.981,-3.47,-0.123,-1.381
004822,8,13.638,10.09,-2.016,-3.648,-0.226,-1.615
004822,9,36.156,33.011,-1.91,-3.026,0.154,-1.192
004829,0,32.769,29.268,3.797,2.103,-0.04,-1.445
004830,0,8.524,7.05,8.399,5.643,0.378,-1.513
004830,1,15.151,12.961,10.635,7.08,0.372,-1.348
004830,2,17.953,16.322,8.438,7.571,0.06,-1.36
004830,3,21.096,19.608,9.038,8.362,0.035,-1.336
004830,4,23.934,22.353,11.036,8.886,0.463,-1.194
004830,5,39.273,36.016,7.522,4.9,0.149,-1.325
004831,0,8.186,5.897,1.168,-2.076,-0.023,-1.544
004831,1,11.981,8.952,-2.215,-5.541,-0.095,-1.512
004831,2,16.048,13.582,-7.173,-10.633,-0.232,-1.501
004831,3,28.849,27.587,-21.372,-22.089,-0.731,-1.395
004832,0,58.485,57.697,7.855,6.836,-0.258,-1.334
004832,1,24.243,21.159,2.876,0.883,-0.101,-1.478
004832,2,20.341,18.301,5.176,3.592,-0.075,-1.485
004832,3,16.949,12.565,9.243,7.478,-0.223,-1.618
004832,4,17.538,14.867,12.823,11.23,-0.212,-1.595
004832,5,25.347,24.008,10.517,9.1,-0.362,-1.473
004832,6,34.388,33.223,11.58,10.487,-0.29,-1.403
004832,7,36.412,35.551,16.996,15.582,-0.813,-1.582
004835,0,24.846,21.647,16.958,15.367,-0.392,-1.606
004839,0,53.433,53.132,3.982,2.892,-0.541,-1.192
004839,1,11.117,7.553,7.17,5.541,-0.257,-1.613
004839,2,25.465,24.656,3.853,2.365,-0.153,-1.385
004839,3,46.139,46.139,7.027,7.027,-0.162,-0.162
004843,0,29.999,29.118,1.368,-0.178,-0.029,-1.289
004843,1,11.078,7.279,8.657,7.136,-0.039,-1.632
004843,2,21.394,19.451,3.218,3.178,-0.461,-1.497
004843,3,17.111,14.515,8.68,7.281,-0.146,-1.531
004843,4,24.108,22.167,12.869,11.585,-0.151,-0.939
004846,0,16.043,11.618,-7.342,-9.249,0.183,-1.391
004846,1,21.9,18.92,-4.244,-6.227,-0.097,-1.266
004846,2,35.056,34.176,-11.03,-12.097,0.15,-0.742
004846,3,35.658,32.343,-15.807,-17.103,0.322,-0.824
